"","country","year","total_pop","total_suicides","suicide_rate","gdp"
"985","Guatemala",1993,8254958,165,1.99879878250138,1381
"986","Guatemala",1994,8443914,142,1.68168458371319,1538
"987","Guatemala",1995,8641512,211,2.44170233172158,1696
"988","Guatemala",1996,8832326,157,1.77756119962058,1775
"989","Guatemala",1997,9044205,179,1.97916787600458,1967
"990","Guatemala",1998,9273529,201,2.16745965856148,2091
"991","Guatemala",1999,9512666,234,2.45987822972025,1926
"992","Guatemala",2000,9755585,182,1.86559801385565,1977
"993","Guatemala",2001,10015097,202,2.01695500303192,1867
"994","Guatemala",2002,10277166,258,2.51041970130676,2022
"995","Guatemala",2003,10542980,253,2.39970103329419,2079
"996","Guatemala",2004,10817808,250,2.31100422562501,2215
"997","Guatemala",2005,11104906,238,2.14319688973504,2450
"998","Guatemala",2006,11397134,298,2.6146924305707,2653
"999","Guatemala",2007,11708397,327,2.79286737544004,2914
"1000","Guatemala",2008,12032885,492,4.08879499804079,3252
"1001","Guatemala",2009,12359945,511,4.13432260418635,3053
"1002","Guatemala",2010,12682151,352,2.77555439924978,3260
"1003","Guatemala",2011,13017342,359,2.75785947699615,3661
"1004","Guatemala",2012,13335425,420,3.1495059212586,3779
"1005","Guatemala",2013,13641878,455,3.33531790857534,3947
"1006","Guatemala",2014,13947190,512,3.6709903571974,4210
"1007","Guatemala",2015,14258397,494,3.46462509074477,4472
"1008","Guatemala",2017,193049016,534,0.276613686546841,4454.04815
"1009","Guatemala",2018,196163400,581,0.296181652642644,4478.424646
"1010","Guatemala",2019,199248312,640,0.321207238132085,4638.634943
"1011","Guatemala",2020,202299996,574,0.283737029831676,4603.339617
"1012","Guyana",1988,654894,56,8.55100214691232,632
"1013","Guyana",1989,654104,94,14.3708034196397,581
"1014","Guyana",1990,653426,89,13.620517089923,607
"1015","Guyana",1991,654620,105,16.0398399071217,514
"1016","Guyana",1992,656713,78,11.8773345434002,561
"1017","Guyana",1993,658831,72,10.9284475077827,671
"1018","Guyana",1994,660582,86,13.018822795656,819
"1019","Guyana",1995,661682,99,14.9618699012517,939
"1020","Guyana",1996,659048,60,9.10404098032313,1070
"1021","Guyana",1997,657584,40,6.08287306260493,1139
"1022","Guyana",1998,657089,35,5.32652349986075,1092
"1023","Guyana",1999,657094,163,24.806192112544,1057
"1024","Guyana",2001,660426,197,29.8292314354674,1054
"1025","Guyana",2002,662839,176,26.5524508968241,1090
"1026","Guyana",2003,664705,198,29.7876501605976,1116
"1027","Guyana",2004,666308,186,27.9150182798346,1180
"1028","Guyana",2005,667709,169,25.3104271471554,1235
"1029","Guyana",2006,668408,201,30.0714533638137,2182
"1030","Guyana",2007,668788,185,27.6619795809733,2602
"1031","Guyana",2008,669253,168,25.1026144074065,2873
"1032","Guyana",2009,670155,156,23.2781968350605,3076
"1033","Guyana",2010,671825,205,30.5138987087411,3384
"1034","Guyana",2011,675283,192,28.4325238455581,3815
"1035","Guyana",2012,679356,206,30.3228351556474,4212
"1036","Guyana",2013,683867,210,30.7077253325574,4372
"1037","Hungary",1991,9757766,3993,40.9212518521145,3561
"1038","Hungary",1992,9754956,4000,41.0047979714106,3970
"1039","Hungary",1993,9747902,3694,37.89533378567,4116
"1040","Hungary",1994,9740817,3625,37.2145375485444,4431
"1041","Hungary",1995,9737248,3366,34.56828869923,4767
"1042","Hungary",1996,9737250,3436,35.287170402321,4792
"1043","Hungary",1997,9737781,3208,32.943850349479,4856
"1044","Hungary",1998,9734373,3245,33.335480364272,5010
"1045","Hungary",1999,9553064,3326,34.8160548280635,5147
"1046","Hungary",2000,9527034,3269,34.3128826873086,4966
"1047","Hungary",2001,9704598,2978,30.6864849012808,5546
"1048","Hungary",2002,9680164,2839,29.3280155170925,6995
"1049","Hungary",2003,9652533,2800,29.0079298356193,8840
"1050","Hungary",2004,9630044,2742,28.4733901527345,10806
"1051","Hungary",2005,9608943,2619,27.2558594634186,11764
"1052","Hungary",2006,9591110,2461,25.6591781347519,12021
"1053","Hungary",2007,9572938,2450,25.5929788744062,14609
"1054","Hungary",2008,9552784,2476,25.9191456647612,16540
"1055","Hungary",2009,9534237,2460,25.8017500508955,13697
"1056","Hungary",2010,9514005,2489,26.1614325407649,13761
"1057","Hungary",2011,9495011,2420,25.487068945997,14827
"1058","Hungary",2012,9453181,2349,24.8487784164928,13525
"1059","Hungary",2013,9433840,2092,22.1754873943166,14333
"1060","Hungary",2014,9412788,1925,20.4509014757371,14886
"1061","Hungary",2015,9389519,1868,19.8945228184745,13087
"1062","Hungary",2016,8390370,1761,20.988347355361,13448
"1063","Hungary",2017,117455592,1633,1.39031268941201,14623.69665
"1064","Hungary",2018,117306768,1654,1.40997832281936,16427.37276
"1065","Hungary",2019,117253692,1549,1.32106714388149,16735.65978
"1066","Iceland",1985,220100,32,14.5388459791004,13357
"1067","Iceland",1986,222300,37,16.6441745389114,17681
"1068","Iceland",1987,225600,36,15.9574468085106,24107
"1069","Iceland",1988,229200,35,15.2705061082024,26249
"1070","Iceland",1989,232000,22,9.48275862068965,24089
"1071","Iceland",1990,233300,40,17.1453064723532,27316
"1072","Iceland",1991,235900,37,15.6846121237813,28857
"1073","Iceland",1992,238000,28,11.7647058823529,29311
"1074","Iceland",1993,240500,26,10.8108108108108,25474
"1075","Iceland",1994,242700,25,10.3007828594973,25937
"1076","Iceland",1995,244700,27,11.0339190845934,28680
"1077","Iceland",1996,246500,33,13.3874239350913,29740
"1078","Iceland",1997,248929,33,13.256792097345,30326
"1079","Iceland",1998,252253,30,11.8928218891351,33513
"1080","Iceland",1999,255820,31,12.1178953951997,34858
"1081","Iceland",2000,259723,50,19.251279247506,34372
"1082","Iceland",2001,263738,36,13.6499101380916,30850
"1083","Iceland",2002,266455,30,11.25893678107,34556
"1084","Iceland",2003,268330,26,9.68956136101069,42174
"1085","Iceland",2004,271588,35,12.8871673269806,50528
"1086","Iceland",2005,274929,33,12.003098981919,60712
"1087","Iceland",2006,282999,32,11.3074604503903,60243
"1088","Iceland",2007,289712,37,12.7713039156127,73590
"1089","Iceland",2008,296836,38,12.8016817367166,59489
"1090","Iceland",2009,296204,36,12.1537859043092,43700
"1091","Iceland",2010,294620,46,15.6133324282126,45179
"1092","Iceland",2011,295475,27,9.13782891953634,49861
"1093","Iceland",2012,297238,37,12.4479373431392,48083
"1094","Iceland",2013,300456,49,16.3085443459275,51749
"1095","Iceland",2014,304472,44,14.4512467484695,56833
"1096","Iceland",2015,308554,40,12.9636951716717,54909
"1097","Iceland",2016,268773,40,14.882447269629,64708
"1098","Iceland",2017,4120800,34,0.825082508250825,72010.14903
"1099","Iceland",2018,4232652,34,0.803278889925276,74469.80406
"1100","Iceland",2019,4326756,39,0.901368138161708,68941.46223
"1101","Iceland",2020,4397556,47,1.06877547437713,59270.18005
"1102","Ireland",1985,3208200,276,8.60295492799701,6638
"1103","Ireland",1986,3216700,282,8.76674853110331,8937
"1104","Ireland",1987,3229700,245,7.58584388642908,10515
"1105","Ireland",1988,3233500,266,8.22638008350085,11696
"1106","Ireland",1989,3223200,278,8.62496897493175,12188
"1107","Ireland",1990,3224000,334,10.3598014888337,15312
"1108","Ireland",1991,3252100,345,10.6085298730051,15328
"1109","Ireland",1992,3283400,362,11.0251568496071,17051
"1110","Ireland",1993,3306500,326,9.8593679116891,15872
"1111","Ireland",1994,3326000,394,11.8460613349369,17188
"1112","Ireland",1995,3345900,403,12.0445918885801,20689
"1113","Ireland",1996,3375800,408,12.0860240535577,22478
"1114","Ireland",1997,3414285,466,13.6485384201963,24259
"1115","Ireland",1998,3449415,498,14.4372306608512,26115
"1116","Ireland",1999,3481871,424,12.1773609648376,28344
"1117","Ireland",2000,3523376,463,13.1408058634673,28340
"1118","Ireland",2001,3573974,488,13.6542683298759,30536
"1119","Ireland",2002,3639573,449,12.3366120146512,35154
"1120","Ireland",2003,3694079,454,12.289937491862,44473
"1121","Ireland",2004,3752679,464,12.3645001344373,51662
"1122","Ireland",2005,3833357,451,11.7651447543237,55213
"1123","Ireland",2006,3937578,452,11.4791376831138,58941
"1124","Ireland",2007,4026707,458,11.3740582565357,67032
"1125","Ireland",2008,4094192,506,12.3589709520218,67173
"1126","Ireland",2009,4117667,527,12.7985094472185,57390
"1127","Ireland",2010,4264857,486,11.3954582767957,52042
"1128","Ireland",2011,4218849,554,13.1315436982931,56655
"1129","Ireland",2012,4220806,542,12.8411492970774,53443
"1130","Ireland",2013,4227378,487,11.520143218799,56628
"1131","Ireland",2014,4328043,486,11.2290936111309,59634
"1132","Ireland",2018,58407792,437,0.74818784452595,79068.97461
"1133","Israel",1985,3753500,234,6.23418143066471,7325
"1134","Israel",1986,3813500,278,7.28989117608496,8938
"1135","Israel",1987,3878100,271,6.98795802068023,10558
"1136","Israel",1988,3947300,303,7.67613305297292,12687
"1137","Israel",1989,4021100,353,8.77869239760265,12405
"1138","Israel",1990,4156100,304,7.31454969803421,14193
"1139","Israel",1991,4423200,359,8.11629589437511,15267
"1140","Israel",1992,4588900,381,8.30264333500403,16469
"1141","Israel",1993,4717000,371,7.86516853932584,16102
"1142","Israel",1994,4844900,416,8.58634853144544,17814
"1143","Israel",1995,4977700,360,7.23225586114069,20159
"1144","Israel",1996,5103700,306,5.99565021455023,21545
"1145","Israel",1997,5233500,379,7.24180758574568,21921
"1146","Israel",1998,5360200,318,5.93261445468453,21637
"1147","Israel",1999,5497047,368,6.69450343066013,21319
"1148","Israel",2000,5643291,394,6.98174168229141,23451
"1149","Israel",2001,5777467,398,6.88883207814082,22623
"1150","Israel",2002,5895508,382,6.47950948416998,20536
"1151","Israel",2003,6003127,417,6.94637977840549,21133
"1152","Israel",2004,6109931,411,6.72675354271595,22168
"1153","Israel",2005,6220861,425,6.83185173242096,22901
"1154","Israel",2006,6334485,367,5.79368330653558,24306
"1155","Israel",2007,6448814,326,5.05519309442015,27712
"1156","Israel",2008,6565602,354,5.39173711717524,32874
"1157","Israel",2009,6731835,404,6.00133544568457,30812
"1158","Israel",2010,6849825,480,7.00747829324107,34104
"1159","Israel",2011,6971495,409,5.86674737628012,37528
"1160","Israel",2012,7095360,430,6.06029856131331,36263
"1161","Israel",2013,7226008,372,5.14807069131393,40477
"1162","Israel",2014,7366252,382,5.18581226925172,41869
"1163","Israel",2015,7516180,342,4.55018373695148,39793
"1164","Israel",2017,104559600,402,0.384469718705886,40774.12961
"1165","Israel",2018,106593600,449,0.421226039837289,42063.45313
"1166","Italy",1985,54114700,4759,8.79428325390328,8329
"1167","Italy",1986,54267500,4691,8.64421615147188,11762
"1168","Italy",1987,54424100,4516,8.29779454322625,14756
"1169","Italy",1988,54579700,4381,8.0267938445979,16282
"1170","Italy",1989,54697200,4342,7.93824912426962,16922
"1171","Italy",1990,54831700,4402,8.02820266378755,21472
"1172","Italy",1991,54465500,4453,8.17581771947379,22805
"1173","Italy",1992,54154898,4543,8.38889955992531,24297
"1174","Italy",1993,54140523,4697,8.67557190018279,19605
"1175","Italy",1994,54143049,4536,8.37780672455295,20235
"1176","Italy",1995,54141172,4569,8.43904893673155,21625
"1177","Italy",1996,54150332,4689,8.65922668765909,24172
"1178","Italy",1997,54181477,4694,8.66347737253453,22869
"1179","Italy",1998,54250592,4504,8.30221355003831,23342
"1180","Italy",1999,54280527,4115,7.58098756115614,23002
"1181","Italy",2000,54298946,4108,7.5655243842118,21027
"1182","Italy",2001,54333844,4030,7.41710820239407,21392
"1183","Italy",2002,54526842,4069,7.46237972116559,23227
"1184","Italy",2003,54937570,4075,7.41751045777962,28572
"1185","Italy",2004,54988156,3986,7.24883373066738,32704
"1186","Italy",2005,55244690,3742,6.77350167047729,33536
"1187","Italy",2006,56180672,3700,6.58589487858031,34578
"1188","Italy",2007,56583578,3757,6.63973564909593,38935
"1189","Italy",2008,57009825,3904,6.84794243799205,41935
"1190","Italy",2009,57351830,3974,6.92915988905672,38101
"1191","Italy",2010,57637843,3989,6.92080028046851,36869
"1192","Italy",2011,56610149,4153,7.336140380058,40210
"1193","Italy",2012,56795085,4257,7.49536689662495,36497
"1194","Italy",2013,57503331,4290,7.46043737883637,37050
"1195","Italy",2014,58100676,4147,7.13761058477185,37035
"1196","Italy",2015,58117697,3988,6.86193742329466,31537
"1197","Italy",2017,726440508,3940,0.542370635531795,32326.67421
"1198","Jamaica",1985,2035000,8,0.393120393120393,1032
"1199","Jamaica",1986,2052531,1,0.0487203360144134,1342
"1200","Jamaica",1987,2070760,13,0.627788831153779,1587
"1201","Jamaica",1988,2090603,5,0.23916544652428,1831
"1202","Jamaica",1989,2111039,0,0,2087
"1203","Jamaica",1990,2131041,3,0.140776268499761,2155
"1204","Jamaica",1991,2154835,1,0.04640726552149,1889
"1205","Jamaica",2000,2367841,3,0.126697696340253,3795
"1206","Jamaica",2001,2391278,5,0.209093212917946,3838
"1207","Jamaica",2002,2415717,2,0.0827911547586079,4013
"1208","Jamaica",2003,2440426,2,0.0819529049436451,3852
"1209","Jamaica",2004,2464408,1,0.0405776965502465,4119
"1210","Jamaica",2005,2487169,51,2.05052410994187,4505
"1211","Jamaica",2006,2512597,0,0,4738
"1212","Jamaica",2009,2568883,36,1.40138729556776,4686
"1213","Jamaica",2010,2586652,3,0.115980039062077,5100
"1214","Jamaica",2011,2601037,50,1.92231021704036,5552
"1215","Japan",1985,112809200,23257,20.6162263361499,12401
"1216","Japan",1986,113679000,25484,22.4175089506417,18288
"1217","Japan",1987,114416000,23663,20.6815480352398,22137
"1218","Japan",1988,115101000,22676,19.7009582888072,26687
"1219","Japan",1989,115766000,21013,18.1512706666897,26389
"1220","Japan",1990,116251400,20002,17.2058142955698,26949
"1221","Japan",1991,116802000,19780,16.9346415301108,30688
"1222","Japan",1992,117311000,20756,17.6931404557117,33320
"1223","Japan",1993,117735000,20353,17.2871278719157,37832
"1224","Japan",1994,118064000,20744,17.5701314541266,41563
"1225","Japan",1995,118349500,21249,17.9544484767574,46043
"1226","Japan",1996,118785000,21967,18.4930757250495,40693
"1227","Japan",1997,119060000,23280,19.553166470687,37080
"1228","Japan",1998,119338000,31458,26.3604216594882,33791
"1229","Japan",1999,119540000,31115,26.0289442864313,38164
"1230","Japan",2000,119752660,29989,25.0424499965178,40813
"1231","Japan",2001,120066000,29132,24.2633218396549,35843
"1232","Japan",2002,120189000,29715,24.723560392382,34239
"1233","Japan",2003,120395000,31881,26.4803355621081,36926
"1234","Japan",2004,120500000,30034,24.9244813278008,39960
"1235","Japan",2005,120657507,30369,25.1695901523972,39412
"1236","Japan",2006,120702000,29769,24.663220162052,37534
"1237","Japan",2007,120704000,30665,25.4051232767762,37408
"1238","Japan",2008,120602000,30073,24.9357390424703,41773
"1239","Japan",2009,120496000,30523,25.3311313238614,43415
"1240","Japan",2010,121127267,29411,24.2810728983095,47059
"1241","Japan",2011,120927000,28766,23.7879050997709,50919
"1242","Japan",2012,120735000,26338,21.8147181844536,51379
"1243","Japan",2013,120514000,25991,21.5667889207893,42781
"1244","Japan",2014,120274000,24357,20.2512596238589,40328
"1245","Japan",2015,120376310,23092,19.1831764904573,36510
"1246","Japan",2017,1523664000,13546,0.889041153430153,38891.08627
"1247","Japan",2018,1521732000,13392,0.880049837947812,39808.16856
"1248","Japan",2019,1519596000,12858,0.846145949318108,40777.6087
"1249","Jordan",2017,122584572,14,0.0114206867728836,4231.51828
"1250","Jordan",2018,125518380,12,0.00956035283438171,4308.151074
"1251","Kazakhstan",1990,14773900,3172,21.4702955888425,1823
"1252","Kazakhstan",1991,14952800,3082,20.6115242630143,1664
"1253","Kazakhstan",1992,15150100,3356,22.1516689658814,1644
"1254","Kazakhstan",1993,15331400,4019,26.2141748307395,1527
"1255","Kazakhstan",1994,15229600,4024,26.4222303934443,1395
"1256","Kazakhstan",1995,14989600,4706,31.3951006030848,1359
"1257","Kazakhstan",1996,14487700,4773,32.9451879870511,1452
"1258","Kazakhstan",1997,14394600,4642,32.2482041876815,1540
"1259","Kazakhstan",1998,13844200,4313,31.1538405975065,1599
"1260","Kazakhstan",1999,13773400,3991,28.9761424194462,1225
"1261","Kazakhstan",2000,13772422,4428,32.1512076815538,1328
"1262","Kazakhstan",2001,13772696,4377,31.7802701809435,1608
"1263","Kazakhstan",2002,13777476,4240,30.7748676172617,1788
"1264","Kazakhstan",2003,13811863,4321,31.284700695337,2232
"1265","Kazakhstan",2004,13873328,4394,31.6722851214936,3110
"1266","Kazakhstan",2005,13947770,3903,27.9829678866227,4096
"1267","Kazakhstan",2006,14037676,4076,29.0361452992646,5770
"1268","Kazakhstan",2007,14125606,4141,29.3155564440917,7423
"1269","Kazakhstan",2008,14216053,3997,28.11610226833,9387
"1270","Kazakhstan",2009,14370635,3838,26.7072401463123,8024
"1271","Kazakhstan",2010,14713167,3609,24.5290493882113,10062
"1272","Kazakhstan",2011,14853350,3401,22.8971915426486,12969
"1273","Kazakhstan",2012,15023549,3240,21.5661425938705,13845
"1274","Kazakhstan",2013,15215382,3512,23.0819048775772,15552
"1275","Kazakhstan",2014,15428844,3119,20.2153836022971,14351
"1276","Kazakhstan",2015,15646752,2872,18.3552471465004,11784
"1277","Kazakhstan",2017,216453312,2664,1.23075039849702,9247.581331
"1278","Kazakhstan",2018,219317424,2493,1.13670859092345,9812.626371
"1279","Kazakhstan",2019,222164076,2373,1.06812948462469,9812.595808
"1280","Kazakhstan",2020,225067992,2144,0.952601025560312,9122.23343
"1281","Kiribati",1991,61855,10,16.1668418074529,768
"1282","Kiribati",1992,62856,4,6.36375206821942,759
"1283","Kiribati",1993,63848,12,18.7946372635008,735
"1284","Kiribati",1994,64871,10,15.415208644849,845
"1285","Kiribati",1995,65923,2,3.03384251323514,855
"1286","Kiribati",1996,67126,6,8.93841432529869,991
"1287","Kiribati",1997,68328,5,7.31764430394567,988
"1288","Kiribati",1998,69570,4,5.74960471467587,939
"1289","Kiribati",1999,70938,0,0,973
"1290","Kiribati",2000,72440,0,0,928
"1291","Kiribati",2001,73851,0,0,854
"1292","Kuwait",1985,1468000,17,1.15803814713896,14607
"1293","Kuwait",1986,1535300,16,1.04214160099003,11661
"1294","Kuwait",1987,1606300,16,0.996077943099047,13924
"1295","Kuwait",1993,1273600,18,1.41331658291457,18798
"1296","Kuwait",1994,1448000,30,2.07182320441989,17161
"1297","Kuwait",1995,1511100,26,1.72060088677123,17995
"1298","Kuwait",1996,1568700,30,1.91241155096577,20076
"1299","Kuwait",1997,1617500,33,2.04018547140649,18766
"1300","Kuwait",1998,1825766,35,1.91700360287134,14209
"1301","Kuwait",1999,1898700,46,2.42271027545162,15864
"1302","Kuwait",2000,1973153,34,1.72313044148122,19112
"1303","Kuwait",2001,2038530,30,1.47164868802519,17116
"1304","Kuwait",2002,2158603,45,2.08468162047398,17668
"1305","Kuwait",2003,1950622,44,2.25569074889958,24544
"1306","Kuwait",2004,1996086,45,2.2544118840571,29778
"1307","Kuwait",2005,2062968,52,2.52064016504376,39166
"1308","Kuwait",2006,2165713,45,2.07783764515428,46890
"1309","Kuwait",2007,3074918,51,1.65858081418757,37283
"1310","Kuwait",2008,3369394,47,1.39490958908338,43746
"1311","Kuwait",2009,3165654,61,1.92693200204444,33453
"1312","Kuwait",2010,3281614,39,1.18843959100613,35171
"1313","Kuwait",2011,3333698,41,1.22986545271947,46203
"1314","Kuwait",2012,3496698,56,1.60151091115103,49781
"1315","Kuwait",2013,3574090,41,1.14714514743613,48729
"1316","Kuwait",2014,3715284,68,1.83027730854492,43774
"1317","Kuwait",2017,49498848,70,0.141417432583482,29759.46747
"1318","Kuwait",2018,51806220,83,0.16021242236936,33399.06044
"1319","Kuwait",2019,53293200,81,0.151989372002432,32373.25112
"1320","Kyrgyzstan",1990,3737300,547,14.6362347149011,715
"1321","Kyrgyzstan",1991,3796500,543,14.3026471750296,677
"1322","Kyrgyzstan",1992,3839300,491,12.7887896231084,603
"1323","Kyrgyzstan",1993,3841200,563,14.6568780589399,528
"1324","Kyrgyzstan",1994,3851100,581,15.0865986341565,437
"1325","Kyrgyzstan",1995,3905400,605,15.4913709223127,425
"1326","Kyrgyzstan",1996,3978800,480,12.063938876043,459
"1327","Kyrgyzstan",1997,4059900,496,12.2170496810266,435
"1328","Kyrgyzstan",1998,4139700,509,12.2955769741769,398
"1329","Kyrgyzstan",1999,4298100,556,12.935948442335,291
"1330","Kyrgyzstan",2000,4369202,510,11.672612069664,313
"1331","Kyrgyzstan",2001,4425784,560,12.6531254123563,345
"1332","Kyrgyzstan",2002,4473163,567,12.675594428372,359
"1333","Kyrgyzstan",2003,4520843,479,10.5953690495335,424
"1334","Kyrgyzstan",2004,4572278,438,9.57947001472789,484
"1335","Kyrgyzstan",2005,4614533,470,10.1852126748254,533
"1336","Kyrgyzstan",2006,4646475,463,9.96454301379002,610
"1337","Kyrgyzstan",2007,4668640,482,10.3242057644196,814
"1338","Kyrgyzstan",2008,4690924,473,10.0833012856316,1096
"1339","Kyrgyzstan",2009,4800134,458,9.54140030257489,977
"1340","Kyrgyzstan",2010,4837556,500,10.3357976631175,991
"1341","Kyrgyzstan",2011,4870538,471,9.67038959556419,1273
"1342","Kyrgyzstan",2012,4932360,524,10.6237176524017,1339
"1343","Kyrgyzstan",2013,5012200,446,8.89828817684849,1463
"1344","Kyrgyzstan",2014,5096430,461,9.04554756957321,1465
"1345","Kyrgyzstan",2015,5195827,417,8.0256713705056,1285
"1346","Kyrgyzstan",2017,74378400,390,0.52434577780646,1242.769643
"1347","Kyrgyzstan",2018,75873600,380,0.500832964298518,1308.140165
"1348","Kyrgyzstan",2019,77474400,377,0.486612351951096,1374.032105
"1349","Latvia",1995,2374700,1024,43.121236366699,2438
"1350","Latvia",1996,2363400,922,39.011593467039,2526
"1351","Latvia",1997,2354700,886,37.626873911751,2771
"1352","Latvia",1998,2344100,839,35.7919883963995,3061
"1353","Latvia",1999,2333400,763,32.6990657409788,3228
"1354","Latvia",2000,2272107,770,33.8892490538518,3494
"1355","Latvia",2001,2242227,708,31.5757503589066,3724
"1356","Latvia",2002,2214484,670,30.25535519787,4311
"1357","Latvia",2003,2190211,604,27.5772516894491,5364
"1358","Latvia",2004,2163477,563,26.0229251339395,6644
"1359","Latvia",2005,2137831,564,26.3818795779461,7916
"1360","Latvia",2006,2115215,487,23.0236642610798,10139
"1361","Latvia",2007,2093878,453,21.6344982850004,14758
"1362","Latvia",2008,2067529,527,25.4893643571626,17217
"1363","Latvia",2009,2030316,516,25.4147630221108,12890
"1364","Latvia",2010,1987906,438,22.0332349718749,11951
"1365","Latvia",2011,1953611,440,22.5223957072314,14447
"1366","Latvia",2012,1931521,444,22.9870656337674,14558
"1367","Latvia",2013,1912464,383,20.0265207606522,15820
"1368","Latvia",2014,1894041,382,20.1685179993464,16544
"1369","Latvia",2015,1875522,387,20.6342554232902,14382
"1370","Latvia",2017,23306976,353,1.51456799886866,15656.34749
"1371","Latvia",2018,23126088,299,1.29291214320381,17856.30712
"1372","Latvia",2019,22965864,288,1.25403511925351,17926.84159
"1373","Latvia",2020,22805388,298,1.30670874795027,17726.25294
"1374","Lebanon",2019,69382884,29,0.0417970518492716,7578.172368
"1375","Lithuania",1995,3387149,1694,50.0125621872554,2324
"1376","Lithuania",1996,3375163,1722,51.0197581568653,2484
"1377","Lithuania",1997,3364273,1632,48.5097374677976,3008
"1378","Lithuania",1998,3350973,1553,46.3447482268583,3354
"1379","Lithuania",1999,3333452,1550,46.4983446589301,3292
"1380","Lithuania",2000,3315125,1631,49.198748161834,3481
"1381","Lithuania",2001,3294138,1533,46.5372124665087,3719
"1382","Lithuania",2002,3274488,1551,47.3661836598577,4360
"1383","Lithuania",2003,3254127,1455,44.7124528329718,5778
"1384","Lithuania",2004,3222969,1380,42.8176628444146,7028
"1385","Lithuania",2005,3174728,1319,41.5468663772141,8229
"1386","Lithuania",2006,3125767,1049,33.5597630917468,9667
"1387","Lithuania",2007,3087867,1025,33.1944348639368,12869
"1388","Lithuania",2008,3053756,1111,36.3814266758706,15669
"1389","Lithuania",2009,3016497,1138,37.7258787262179,12412
"1390","Lithuania",2010,2949737,1018,34.5115513688169,12584
"1391","Lithuania",2011,2879805,1018,35.3496156857843,15097
"1392","Lithuania",2012,2837770,927,32.6664951705036,15099
"1393","Lithuania",2013,2806627,1085,38.6585036059298,16538
"1394","Lithuania",2014,2781577,930,33.434271278487,17442
"1395","Lithuania",2015,2753926,896,32.5353695052082,15073
"1396","Lithuania",2016,2445296,822,33.6155622877558,15742
"1397","Lithuania",2017,33940836,749,2.20678123544158,16843.69965
"1398","Lithuania",2018,33618516,684,2.03459307959935,19176.81215
"1399","Lithuania",2019,33529644,659,1.96542498333713,19575.76848
"1400","Lithuania",2020,33538620,608,1.81283547146543,20233.64135
"1401","Luxembourg",1985,344800,55,15.9512761020882,13743
"1402","Luxembourg",1986,346000,51,14.7398843930636,20004
"1403","Luxembourg",1987,349400,74,21.1791642816256,24654
"1404","Luxembourg",1988,352300,69,19.5855804711893,27676
"1405","Luxembourg",1989,355400,73,20.5402363534046,29239
"1406","Luxembourg",1990,358800,68,18.9520624303233,36871
"1407","Luxembourg",1991,362900,77,21.2179663819234,39465
"1408","Luxembourg",1992,367300,59,16.0631636264634,43740
"1409","Luxembourg",1993,372000,64,17.2043010752688,44320
"1410","Luxembourg",1994,377000,74,19.6286472148541,48610
"1411","Luxembourg",1995,382100,63,16.4878304108872,56499
"1412","Luxembourg",1996,387700,72,18.5710600980139,56169
"1413","Luxembourg",1997,392600,81,20.6316861946001,50260
"1414","Luxembourg",1998,397915,64,16.0838370003644,50788
"1415","Luxembourg",1999,403890,70,17.3314516328703,55054
"1416","Luxembourg",2000,410164,62,15.1159048575692,51841
"1417","Luxembourg",2001,413930,73,17.6358321455319,51391
"1418","Luxembourg",2002,418106,85,20.3297728327266,56484
"1419","Luxembourg",2003,423654,48,11.330000424875,69768
"1420","Luxembourg",2004,430128,62,14.4143138786594,80639
"1421","Luxembourg",2005,437338,49,11.2041487362178,85397
"1422","Luxembourg",2006,444821,65,14.6126194581641,95351
"1423","Luxembourg",2007,452012,78,17.2561790394945,112581
"1424","Luxembourg",2008,460371,43,9.34029293765246,121315
"1425","Luxembourg",2009,469209,48,10.2299828008414,109483
"1426","Luxembourg",2010,477979,54,11.2975674663531,111328
"1427","Luxembourg",2011,488918,55,11.2493301535227,122729
"1428","Luxembourg",2012,501044,51,10.1787467767302,113120
"1429","Luxembourg",2013,512689,40,7.80200082311109,120423
"1430","Luxembourg",2014,524940,67,12.7633634320113,126352
"1431","Luxembourg",2015,537748,64,11.9014854541532,107456
"1432","Luxembourg",2017,7156032,53,0.740633915555436,109921.0314
"1433","Luxembourg",2018,7295400,42,0.575705238917674,117197.4817
"1434","Luxembourg",2019,7440012,68,0.913977020467171,113218.7133
"1435","Macau",1994,346542,27,7.79126339664456,18081
"1436","Maldives",2000,247387,0,0,2524
"1437","Maldives",2001,255503,3,1.17415451090594,3406
"1438","Maldives",2002,263747,3,1.13745369615579,3401
"1439","Maldives",2003,272110,4,1.46999375252655,3867
"1440","Maldives",2004,280526,1,0.356473196780334,4373
"1441","Maldives",2005,288936,1,0.346097405653847,4026
"1442","Maldives",2007,305536,5,1.63646837033934,6115
"1443","Maldives",2008,313924,0,0,7236
"1444","Maldives",2010,331559,1,0.301605445787929,7806
"1445","Maldives",2011,341018,2,0.586479306077685,8135
"1446","Maldives",2017,5669304,0,0,9577.346946
"1447","Maldives",2018,5877096,2,0.0340304122988632,10279.07998
"1448","Maldives",2019,6054096,4,0.0660709707939881,10561.61351
"1449","Malta",1985,307200,2,0.651041666666667,3639
"1450","Malta",1986,315800,1,0.316656111462951,4544
"1451","Malta",1987,317400,1,0.315059861373661,5517
"1452","Malta",1988,320800,9,2.80548628428928,6295
"1453","Malta",1989,324000,23,7.09876543209876,6539
