,country,year,sex,total_pop,total_suicides,suicide_rate,gdp
4663,Trinidad and Tobago,1993,female,535700,26,4.853462759,4066
4664,Trinidad and Tobago,1993,male,612600,148,24.15932093,4066
4665,Trinidad and Tobago,1994,female,544300,30,5.51166636,4254
4666,Trinidad and Tobago,1994,male,618600,118,19.07533139,4254
4667,Trinidad and Tobago,1995,female,577998,39,6.747428192,4637
4668,Trinidad and Tobago,1995,male,571175,145,25.38626516,4637
4669,Trinidad and Tobago,1996,female,581559,35,6.018305967,4982
4670,Trinidad and Tobago,1996,male,574626,111,19.31691222,4982
4671,Trinidad and Tobago,1997,female,584665,31,5.302181591,4937
4672,Trinidad and Tobago,1997,male,577602,129,22.33371768,4937
4673,Trinidad and Tobago,1998,female,587596,30,5.10554871,5175
4674,Trinidad and Tobago,1998,male,580328,141,24.29660468,5175
4675,Trinidad and Tobago,1999,female,590439,30,5.08096518,5803
4676,Trinidad and Tobago,1999,male,582837,109,18.7016267,5803
4677,Trinidad and Tobago,2000,female,593228,32,5.394216052,6920
4678,Trinidad and Tobago,2000,male,585135,134,22.90069813,6920
4679,Trinidad and Tobago,2001,female,596119,38,6.374566152,7458
4680,Trinidad and Tobago,2001,male,587235,141,24.01083042,7458
4681,Trinidad and Tobago,2002,female,599290,27,4.505331309,7578
4682,Trinidad and Tobago,2002,male,589510,129,21.88258045,7578
4683,Trinidad and Tobago,2003,female,602598,35,5.808183897,9465
4684,Trinidad and Tobago,2003,male,591860,109,18.41651742,9465
4685,Trinidad and Tobago,2004,female,605878,25,4.126243237,11066
4686,Trinidad and Tobago,2004,male,594238,143,24.0644321,11066
4687,Trinidad and Tobago,2005,female,608955,26,4.269609413,13258
4688,Trinidad and Tobago,2005,male,596516,110,18.44041065,13258
4689,Trinidad and Tobago,2006,female,611168,26,4.254149432,15190
4690,Trinidad and Tobago,2006,male,598133,115,19.2264931,15190
4691,Trinidad and Tobago,2007,female,613755,20,3.258629258,17827
4692,Trinidad and Tobago,2007,male,600233,111,18.49281862,17827
4693,Trinidad and Tobago,2008,female,616645,36,5.838042958,22857
4694,Trinidad and Tobago,2008,male,602691,163,27.04536819,22857
4695,Trinidad and Tobago,2009,female,619756,21,3.388430285,15652
4696,Trinidad and Tobago,2009,male,605341,107,17.67598758,15652
4697,Trinidad and Tobago,2010,female,622993,31,4.975978863,18000
4698,Trinidad and Tobago,2010,male,608009,129,21.2167912,18000
4699,Trinidad and Tobago,2011,female,626442,27,4.310055839,20557
4700,Trinidad and Tobago,2011,male,610744,112,18.33828904,20557
4701,Turkey,2009,female,32902351,249,0.756784827,9773
4702,Turkey,2009,male,33060068,801,2.42286253,9773
4703,Turkey,2010,female,33389426,376,1.126105013,11525
4704,Turkey,2010,male,33585705,1148,3.418120894,11525
4705,Turkey,2011,female,33924914,298,0.87841048,12237
4706,Turkey,2011,male,34109443,850,2.491978541,12237
4707,Turkey,2012,female,34415281,378,1.098349306,12671
4708,Turkey,2012,male,34561158,1072,3.101747922,12671
4709,Turkey,2013,female,34884243,463,1.327246803,13603
4710,Turkey,2013,male,34996109,1347,3.848999327,13603
4711,Turkey,2014,female,35412165,408,1.152146445,13170
4712,Turkey,2014,male,35519255,1209,3.403787608,13170
4713,Turkey,2015,female,35886425,397,1.106267899,11961
4714,Turkey,2015,male,35994039,1135,3.153299912,11961
4715,Turkey,2019,female,35994039,780,2.16702549,9121.515167
4716,Turkey,2019,male,35994039,2626,7.295652483,9121.515167
4717,Turkmenistan,1987,female,1459300,97,6.647022545,815
4718,Turkmenistan,1987,male,1399800,175,12.50178597,815
4719,Turkmenistan,1988,female,1492900,84,5.626632728,1029
4720,Turkmenistan,1988,male,1433400,186,12.97614064,1029
4721,Turkmenistan,1989,female,1529300,82,5.361930295,1003
4722,Turkmenistan,1989,male,1469700,171,11.63502756,1003
4723,Turkmenistan,1990,female,1569800,82,5.223595362,1036
4724,Turkmenistan,1990,male,1510000,216,14.30463576,1036
4725,Turkmenistan,1991,female,1610400,87,5.402384501,1014
4726,Turkmenistan,1991,male,1552100,186,11.98376393,1014
4727,Turkmenistan,1992,female,1654000,80,4.836759371,984
4728,Turkmenistan,1992,male,1598900,191,11.94571268,984
4729,Turkmenistan,1993,female,1658100,67,4.040769556,954
4730,Turkmenistan,1993,male,1673000,173,10.34070532,954
4731,Turkmenistan,1994,female,1700100,69,4.058584789,748
4732,Turkmenistan,1994,male,1723000,165,9.576320371,748
4733,Turkmenistan,1995,female,1935700,52,2.686366689,650
4734,Turkmenistan,1995,male,1882500,192,10.19920319,650
4735,Turkmenistan,1996,female,1981700,53,2.674471413,608
4736,Turkmenistan,1996,male,1931300,230,11.90907679,608
4737,Turkmenistan,1997,female,2026700,72,3.552573148,612
4738,Turkmenistan,1997,male,1979700,261,13.18381573,612
4739,Turkmenistan,1998,female,2072300,83,4.005211601,636
4740,Turkmenistan,1998,male,2026900,322,15.88632888,636
4741,Turkmenistan,1999,female,2017050,100,4.957735307,619
4742,Turkmenistan,1999,male,1941704,342,17.61339524,619
4743,Turkmenistan,2000,female,2051375,76,3.704832125,721
4744,Turkmenistan,2000,male,1975103,307,15.54349317,721
4745,Turkmenistan,2001,female,2086627,78,3.738090229,863
4746,Turkmenistan,2001,male,2009354,367,18.26457658,863
4747,Turkmenistan,2002,female,2111140,80,3.789421829,1077
4748,Turkmenistan,2002,male,2032552,336,16.53094238,1077
4749,Turkmenistan,2003,female,2128938,82,3.851685676,1431
4750,Turkmenistan,2003,male,2048802,295,14.39865834,1431
4751,Turkmenistan,2004,female,2146380,93,4.332876751,1624
4752,Turkmenistan,2004,male,2064620,299,14.48208387,1624
4753,Turkmenistan,2005,female,2167909,94,4.335975357,1906
4754,Turkmenistan,2005,male,2084621,374,17.94091108,1906
4755,Turkmenistan,2006,female,2186231,114,5.21445355,2397
4756,Turkmenistan,2006,male,2101419,392,18.65406185,2397
4757,Turkmenistan,2007,female,2214416,85,3.838483826,2916
4758,Turkmenistan,2007,male,2128241,269,12.63954599,2916
4759,Turkmenistan,2008,female,2249752,114,5.067225187,4368
4760,Turkmenistan,2008,male,2162383,370,17.11075235,4368
4761,Turkmenistan,2009,female,2286479,40,1.749414711,4508
4762,Turkmenistan,2009,male,2197988,125,5.687019219,4508
4763,Turkmenistan,2010,female,2320401,47,2.02551197,4962
4764,Turkmenistan,2010,male,2230784,131,5.872374914,4962
4765,Turkmenistan,2011,female,2358391,39,1.653669811,6319
4766,Turkmenistan,2011,male,2267704,91,4.012869404,6319
4767,Turkmenistan,2012,female,2390910,33,1.380227612,7498
4768,Turkmenistan,2012,male,2299148,105,4.566909133,7498
4769,Turkmenistan,2013,female,2420476,28,1.156797258,8255
4770,Turkmenistan,2013,male,2327579,73,3.136306007,8255
